mmsa_code,mmsa_total_pop,mmsa_n_tracts,mmsa_loneliness,mmsa_foodstamp,mmsa_foodinsecu,mmsa_housinsecu,mmsa_shututility,mmsa_lacktrpt,mmsa_emotionspt
36780,171197,45,29.281632271593548,13.129954380041708,12.014113565074155,10.145500797327058,5.705598813063313,7.165773348832049,20.221524325776738
36820,22059,7,32.12797044290313,11.174373271680492,12.565841606600479,9.481300149598804,6.7496804025567805,7.2030962418967315,23.605335690647806
36837,148326,40,33.65306082547901,13.886007173388347,14.68244946941197,11.61103110715586,7.368989927591925,7.60390154119979,24.67519450399795
36840,25968,6,31.466832255083183,7.370074707332101,12.089190542205792,10.240992760320394,7.747138786198398,6.891042821934688,21.28834334565619
36900,35292,11,33.98197608523178,15.564929729117084,16.709129547772864,12.326079564773885,8.73324266122634,8.979649778986738,24.8059616910348
36940,37396,8,30.4296823189646,8.664718151673975,12.000598994544871,9.566940314472136,6.092820087709915,7.173253823938389,21.276708738902556
37020,68124,18,33.029968880277146,13.488924608067641,14.094005049615406,10.64177822793729,7.926313780752745,7.768338617814573,23.451554518231465
37060,68671,19,35.885274715673276,10.764366326396878,18.541499322858268,13.528386072723567,9.025464897846254,10.865042011911868,25.92732885788761
37100,841902,188,33.57719698967338,14.26378521490625,16.752089316808846,14.545435573261496,7.033681948730376,8.921199735836238,24.30051680599405
37120,49455,14,36.662325346274386,16.912308158932362,21.587875846729347,15.314461631786473,10.905180467091297,11.284349408553231,25.69922353654838
37140,14135,4,33.6776936681995,16.86776087725504,16.358648744251855,12.437007428369297,8.46133003183587,8.586225680933852,24.701146091262824
37220,51698,14,35.97629308677319,16.254087198731092,17.560396920577197,13.031459630933497,8.759478122944795,9.430856125962318,25.694756083407484
37500,45954,12,36.076123950037,13.065247856552203,19.15659355007181,14.132047264655963,10.527684205945075,10.138251294773035,27.20700047873961
37620,89474,30,32.75080693832845,18.841548382770412,16.49864988711805,12.355395980955363,11.123100565527414,9.08291906028567,21.641515971120104
37740,53419,16,32.333772627716726,16.258767479735678,20.057047118066603,13.986358786199668,10.205046893427433,11.138293491079953,28.82176191991614
37800,33487,10,30.64755278167647,7.753546152238182,9.633807149042912,7.561062501866396,5.1807895601278116,5.661573147788694,22.193597515453757
37900,368011,95,33.40768319425234,14.701782555412743,14.685795533285692,11.784740673512475,8.05692058117828,7.972115507416896,23.93486716429672
37940,35952,10,33.4023753894081,10.496217178460169,16.36907543391188,12.040481753449042,9.150851134846462,8.499910992434357,23.895886181575435
37950,34072,10,30.265640408546606,9.396930030523597,10.283737379666587,8.245670932143696,6.085604015027002,6.09061399389528,20.285178445644515
37980,2026338,503,32.17461390942676,10.910172982000041,14.892469469555426,12.814732191766625,8.00060552583034,8.191809559905604,23.13201183613
38060,4848321,1083,32.479634124885706,12.426257069199833,17.29706349888962,12.878816563507243,7.500098322697692,9.244041865214783,25.63627816722531
38100,56351,16,35.71311423044844,10.122831892956645,18.573201895263615,13.378924952529681,8.642993025855796,9.856359248283084,26.886878671185958
