outcome,model,fold,cv_strategy,n_train,n_test,rmse,mae,r2_oos,r2_insample
chd,HRSN + Covariates,32,State-Blocked (LOSO),56979,3149,0.38505161884065653,0.2792941065215433,0.8385485532231114,0.8506081075154539
chd,HRSN + Covariates,33,State-Blocked (LOSO),58938,1190,0.43186138677497277,0.34416848366219066,0.8060655360608139,0.851661758740278
chd,HRSN + Covariates,34,State-Blocked (LOSO),59882,246,0.3154485084553788,0.2343898544186303,0.7413034552985704,0.8521406426620022
chd,HRSN + Covariates,35,State-Blocked (LOSO),58827,1301,0.3838348557102344,0.3000774969621344,0.8429322363564739,0.8517106489652883
chd,HRSN + Covariates,36,State-Blocked (LOSO),59424,704,0.492637372436441,0.4152089556376083,0.5053064319314171,0.8524737631472304
chd,HRSN + Covariates,37,State-Blocked (LOSO),57971,2157,0.3278720513076825,0.2471718324469906,0.9094576012400634,0.8492879173365246
chd,HRSN + Covariates,38,State-Blocked (LOSO),59583,545,0.38837638483232484,0.28627583482561775,0.8379483593336143,0.8500021077744101
chd,HRSN + Covariates,39,State-Blocked (LOSO),58605,1523,0.4301825250240683,0.32994670472816817,0.7173567788293107,0.8537652038690702
chd,SVI + Covariates,0,State-Blocked (LOSO),58701,1427,0.6003878031822892,0.4426114753899977,0.6556754685696201,0.7653802673991641
chd,SVI + Covariates,1,State-Blocked (LOSO),59955,173,0.4498486437463796,0.36243245877498786,0.7092404895894034,0.7649697842365863
chd,SVI + Covariates,2,State-Blocked (LOSO),58398,1730,0.5331192754827297,0.3881217257558305,0.840716311606798,0.7607132521517959
chd,SVI + Covariates,3,State-Blocked (LOSO),59309,819,0.6505833601865733,0.49898879958113346,0.6419652487286884,0.7644060367479679
chd,SVI + Covariates,4,State-Blocked (LOSO),51108,9020,0.4229531057415939,0.31366455030658164,0.72692347942038,0.7594888137844032
chd,SVI + Covariates,5,State-Blocked (LOSO),59256,872,0.4214396002638813,0.32087622925882536,0.5143636705728085,0.7659064957627668
chd,SVI + Covariates,6,State-Blocked (LOSO),59872,256,0.40437611362511044,0.3203090822991217,0.7757448963693853,0.764808601151348
chd,SVI + Covariates,7,State-Blocked (LOSO),59925,203,0.5460508851929402,0.4021088382841752,0.5406857634755746,0.7640384890271701
chd,SVI + Covariates,8,State-Blocked (LOSO),57349,2779,0.514847337706102,0.3907257154646002,0.7424514184550836,0.7658061393704866
chd,SVI + Covariates,9,State-Blocked (LOSO),59712,416,0.48330620937755037,0.38859275951734645,0.6635625778676686,0.7652467681887157
chd,SVI + Covariates,10,State-Blocked (LOSO),59676,452,0.4590097234558142,0.3425700403629108,0.6983358366346158,0.765240882420781
chd,SVI + Covariates,11,State-Blocked (LOSO),56872,3256,0.4512199955267929,0.3344674320287617,0.7540439673273792,0.7644631019882902
chd,SVI + Covariates,12,State-Blocked (LOSO),58447,1681,0.4533196976124484,0.33028956408758936,0.7038868604445674,0.7654698242701099
chd,SVI + Covariates,13,State-Blocked (LOSO),59236,892,0.39084264612793457,0.2868344354196416,0.7402096839042841,0.7649403496563854
chd,SVI + Covariates,14,State-Blocked (LOSO),59313,815,0.4574794738043091,0.3471256996254204,0.6957911186929234,0.7654877664805368
chd,SVI + Covariates,15,State-Blocked (LOSO),58766,1362,0.650771962182963,0.4892047774987541,0.6268387389059449,0.7660271698325489
chd,SVI + Covariates,16,State-Blocked (LOSO),59728,400,0.4493538411082134,0.33971792268284495,0.7308985691807572,0.7643538425386593
chd,SVI + Covariates,17,State-Blocked (LOSO),58673,1455,0.4211036474270441,0.3206785571009799,0.7573749465716176,0.7644138599606698
chd,SVI + Covariates,18,State-Blocked (LOSO),58541,1587,0.40689023921708517,0.3032235498024697,0.7553213798176326,0.7643614536416725
chd,SVI + Covariates,19,State-Blocked (LOSO),57247,2881,0.4815659180989785,0.3481332134266662,0.7341376961952368,0.7646366816894616
chd,SVI + Covariates,20,State-Blocked (LOSO),58631,1497,0.3970646291756677,0.30003627715507003,0.7765668510875897,0.7644150992910811
chd,SVI + Covariates,21,State-Blocked (LOSO),59259,869,0.6288127869660947,0.4708264241064784,0.5867927140344817,0.765666264995076
chd,SVI + Covariates,22,State-Blocked (LOSO),58482,1646,0.4876330238904704,0.3592804440652178,0.7637356729496871,0.7642189597904852
chd,SVI + Covariates,23,State-Blocked (LOSO),59813,315,0.47008935272912383,0.36279325442991117,0.7219982794123045,0.7649855399363265
chd,SVI + Covariates,24,State-Blocked (LOSO),59581,547,0.38635934409552974,0.29117318704785705,0.7876680195830426,0.7647342398965207
chd,SVI + Covariates,25,State-Blocked (LOSO),59360,768,0.4511678065292584,0.3498432975490878,0.7885651730550909,0.7645902168700287
chd,SVI + Covariates,26,State-Blocked (LOSO),59781,347,0.43732560775090173,0.34643521490055684,0.541039215152255,0.7653831977504584
chd,SVI + Covariates,27,State-Blocked (LOSO),57968,2160,0.4310509136095213,0.33226823844800424,0.6931580513596662,0.7645154008163819
chd,SVI + Covariates,28,State-Blocked (LOSO),59531,597,0.7432259586754173,0.5676440300592225,0.4234384525584052,0.7675262375298619
chd,SVI + Covariates,29,State-Blocked (LOSO),54903,5225,0.48344501920365784,0.36646222492288916,0.6451400480523303,0.7704134697281795
chd,SVI + Covariates,30,State-Blocked (LOSO),57490,2638,0.5085214757994725,0.37955345832497217,0.773494295859666,0.7639947157315965
chd,SVI + Covariates,31,State-Blocked (LOSO),59900,228,0.46898959877395985,0.35730741488356954,0.751814420458732,0.7649334015391044
chd,SVI + Covariates,32,State-Blocked (LOSO),56979,3149,0.5354574432897388,0.3826034155266558,0.6877848637702421,0.7656882284852444
chd,SVI + Covariates,33,State-Blocked (LOSO),58938,1190,0.6668472455540226,0.5301054632755409,0.5375987842002912,0.7672669810498832
chd,SVI + Covariates,34,State-Blocked (LOSO),59882,246,0.42398652363111106,0.3090820541457612,0.5326548100526308,0.765249565474107
chd,SVI + Covariates,35,State-Blocked (LOSO),58827,1301,0.5091501186337539,0.3860482510250908,0.7236306108533166,0.7650614971772199
chd,SVI + Covariates,36,State-Blocked (LOSO),59424,704,0.5185493636380457,0.397039516466061,0.45189752310361075,0.764523996450891
chd,SVI + Covariates,37,State-Blocked (LOSO),57971,2157,0.4714251676724962,0.3565199053625596,0.8128159977092355,0.7625798837920643
chd,SVI + Covariates,38,State-Blocked (LOSO),59583,545,0.6801841643849341,0.5205066577082443,0.5029491324224366,0.7637943159551284
chd,SVI + Covariates,39,State-Blocked (LOSO),58605,1523,0.415041902937598,0.2936297493464746,0.736902369742912,0.7652576083818174
chd,HRSN + SVI + Covariates,0,State-Blocked (LOSO),58701,1427,0.3938964189364557,0.3025224825364737,0.8517931393310944,0.8585894035338406
chd,HRSN + SVI + Covariates,1,State-Blocked (LOSO),59955,173,0.440856153544695,0.32666773808503907,0.7207488873192582,0.8600245743126511
chd,HRSN + SVI + Covariates,2,State-Blocked (LOSO),58398,1730,0.4608564044271781,0.3682661085686954,0.8809707251778469,0.8583216776316125
chd,HRSN + SVI + Covariates,3,State-Blocked (LOSO),59309,819,0.6525522637085823,0.5403309361011689,0.6397948809539634,0.8615411112564529
chd,HRSN + SVI + Covariates,4,State-Blocked (LOSO),51108,9020,0.4437548474642111,0.35987642150306837,0.6994019600857797,0.8599239418125995
chd,HRSN + SVI + Covariates,5,State-Blocked (LOSO),59256,872,0.332095931273538,0.25489504128165485,0.6984442632521008,0.8604300060869579
chd,HRSN + SVI + Covariates,6,State-Blocked (LOSO),59872,256,0.3229907695486825,0.25271418038418125,0.8569290140851911,0.8597562558360875
chd,HRSN + SVI + Covariates,7,State-Blocked (LOSO),59925,203,0.5378157222335502,0.41311123854362297,0.5544354155779503,0.8596328870858865
chd,HRSN + SVI + Covariates,8,State-Blocked (LOSO),57349,2779,0.3767067900377146,0.2927371175139168,0.8621175104340237,0.8593025680877864
chd,HRSN + SVI + Covariates,9,State-Blocked (LOSO),59712,416,0.7693829499165448,0.6742374824150932,0.14740130708935295,0.8625641086513812
chd,HRSN + SVI + Covariates,10,State-Blocked (LOSO),59676,452,0.3810842910803839,0.29336487210496837,0.7920676589716661,0.8601237908994529
chd,HRSN + SVI + Covariates,11,State-Blocked (LOSO),56872,3256,0.4331216616940247,0.33352225142787845,0.7733787583848852,0.8625440330254541
chd,HRSN + SVI + Covariates,12,State-Blocked (LOSO),58447,1681,0.3592945692147351,0.27454061652735834,0.8139842130670134,0.8602325435114464
chd,HRSN + SVI + Covariates,13,State-Blocked (LOSO),59236,892,0.3156935194951981,0.23853496205643668,0.8305075325293261,0.8599267642595005
chd,HRSN + SVI + Covariates,14,State-Blocked (LOSO),59313,815,0.32978541665811895,0.2461001580789662,0.84191467476268,0.8599084816809336
chd,HRSN + SVI + Covariates,15,State-Blocked (LOSO),58766,1362,0.41381913710726237,0.3186814395021637,0.8491101500831951,0.858591892841785
chd,HRSN + SVI + Covariates,16,State-Blocked (LOSO),59728,400,0.43209519597300294,0.3377510723445296,0.7511727351218767,0.8598588412000752
chd,HRSN + SVI + Covariates,17,State-Blocked (LOSO),58673,1455,0.29381659948471406,0.22479381303911683,0.8818835749593471,0.8590098440342441
chd,HRSN + SVI + Covariates,18,State-Blocked (LOSO),58541,1587,0.30017355546791114,0.22533526918188204,0.8668361515576262,0.8592210384168316
chd,HRSN + SVI + Covariates,19,State-Blocked (LOSO),57247,2881,0.46314657034457707,0.35442324562626026,0.7540866066842086,0.8627498005012191
chd,HRSN + SVI + Covariates,20,State-Blocked (LOSO),58631,1497,0.2873508364777259,0.21994093208814483,0.8829826834496889,0.859208654402489
chd,HRSN + SVI + Covariates,21,State-Blocked (LOSO),59259,869,0.8173689579140779,0.703093541561134,0.30182945629630864,0.8651938669367306
chd,HRSN + SVI + Covariates,22,State-Blocked (LOSO),58482,1646,0.3868170102288422,0.2921996901438555,0.8513300956129938,0.8595067022180303
chd,HRSN + SVI + Covariates,23,State-Blocked (LOSO),59813,315,0.3981856046113688,0.30714179021491883,0.8005391044500207,0.8599710731093679
chd,HRSN + SVI + Covariates,24,State-Blocked (LOSO),59581,547,0.46364020744928325,0.3869115852122136,0.6942300845545514,0.8607961761587194
chd,HRSN + SVI + Covariates,25,State-Blocked (LOSO),59360,768,0.3237558566366132,0.24504730290888424,0.8911231402938298,0.8593760153851004
chd,HRSN + SVI + Covariates,26,State-Blocked (LOSO),59781,347,0.3764383120004565,0.3077236455401059,0.6599416858424965,0.860226088986532
chd,HRSN + SVI + Covariates,27,State-Blocked (LOSO),57968,2160,0.2876434780707778,0.21989867033351354,0.8633635231867517,0.8585323545566412
chd,HRSN + SVI + Covariates,28,State-Blocked (LOSO),59531,597,0.4471537256050111,0.3279678641030472,0.7913023099898451,0.860083459045535
chd,HRSN + SVI + Covariates,29,State-Blocked (LOSO),54903,5225,0.34966438159393576,0.2627602224508535,0.8143625475976379,0.8615617224025138
chd,HRSN + SVI + Covariates,30,State-Blocked (LOSO),57490,2638,0.3599462909514371,0.27173796797139627,0.88651565600499,0.8580581260202209
chd,HRSN + SVI + Covariates,31,State-Blocked (LOSO),59900,228,0.4040305227259845,0.3082834699004903,0.8158047304841529,0.8599230011142487
chd,HRSN + SVI + Covariates,32,State-Blocked (LOSO),56979,3149,0.3768566744175372,0.2773914678949423,0.8453476738663218,0.8585422989972665
chd,HRSN + SVI + Covariates,33,State-Blocked (LOSO),58938,1190,0.4236526768496387,0.3374531566432945,0.8133679812570679,0.8595154214773184
chd,HRSN + SVI + Covariates,34,State-Blocked (LOSO),59882,246,0.3164320478983454,0.23080218579948783,0.739687756341787,0.8599617412769143
chd,HRSN + SVI + Covariates,35,State-Blocked (LOSO),58827,1301,0.3753441326784178,0.2950288669793881,0.8498042987533525,0.8595594996486781
chd,HRSN + SVI + Covariates,36,State-Blocked (LOSO),59424,704,0.4658447830866937,0.3877390489524027,0.557652042872048,0.8601101046255224
chd,HRSN + SVI + Covariates,37,State-Blocked (LOSO),57971,2157,0.3209608385614026,0.24448601408141168,0.9132344563023606,0.8572709700737158
chd,HRSN + SVI + Covariates,38,State-Blocked (LOSO),59583,545,0.3797352105465002,0.27565586350750526,0.8450792682390215,0.8579239504588382
chd,HRSN + SVI + Covariates,39,State-Blocked (LOSO),58605,1523,0.39569963963454213,0.30140451276632335,0.7608533207864889,0.8610500737918941
chd,Covariates Only,0,State-Blocked (LOSO),58701,1427,0.6122332240340493,0.4525394424856762,0.641954655957766,0.7495891625263744
chd,Covariates Only,1,State-Blocked (LOSO),59955,173,0.4581278840720069,0.37280288723307303,0.6984394338089954,0.7493524536889176
chd,Covariates Only,2,State-Blocked (LOSO),58398,1730,0.5438240819810025,0.39787747798711276,0.8342553937936406,0.7446159611058019
chd,Covariates Only,3,State-Blocked (LOSO),59309,819,0.6803264802347129,0.5235479886379362,0.6084799298181056,0.7489279893280123
chd,Covariates Only,4,State-Blocked (LOSO),51108,9020,0.43699167146790013,0.32575246652049605,0.7084948419437029,0.743752144563016
chd,Covariates Only,5,State-Blocked (LOSO),59256,872,0.42842605057405847,0.32635416024975683,0.498128855859017,0.7502842627526958
chd,Covariates Only,6,State-Blocked (LOSO),59872,256,0.429142246833341,0.34271420023307536,0.7474345799926085,0.7492395997065256
chd,Covariates Only,7,State-Blocked (LOSO),59925,203,0.5525782905189822,0.40568148570650403,0.529638991604849,0.7483360399137752
